,constituency,ward,clat,clon,place_id,place_name,place_lat,place_long,place_type
35, Ruaraka,Lucky Summer,-1.2393083,36.898786,50fa1a3c8a70c44a8e6bb455cb2dfcebe751fc3d,Penda health Lucky Summer,-1.2396243,36.8977423,hospital
36, Ruaraka,Lucky Summer,-1.2393083,36.898786,2aa475c7d7dc853e1e20a1acdea027cad3bec403,Lucky Summer Seventh Day Adventist Church. English speaking,-1.2373869,36.89936019999999,hospital
37, Ruaraka,Lucky Summer,-1.2393083,36.898786,4e1959a811a77b138116c949e0c4ab8aa03dce44,Kinyatta National Hospital,-1.2416406,36.89692429999999,hospital
38, Ruaraka,Lucky Summer,-1.2393083,36.898786,9d25452841abea42cb228bfbff92048c0c62f164,Rapha Afya Healthcare,-1.2412491,36.8963321,hospital
39, Ruaraka,Lucky Summer,-1.2393083,36.898786,e1ce0b139e449b08f949290226fb5ba88fdeca85,WAUMINI HOPE MEDICAL CENTRE,-1.2355748,36.899089,hospital
40, Ruaraka,Lucky Summer,-1.2393083,36.898786,199e886f058bc9e0f1ba010d220f5f3548304ed1,Kemrif Hospital,-1.2419295,36.8934843,hospital
41, Ruaraka,Lucky Summer,-1.2393083,36.898786,76466379d26ebc7610661502a67283cdf56dd8c1,Gomongo Community Medical Center,-1.2455051,36.899175,hospital
42, Ruaraka,Lucky Summer,-1.2393083,36.898786,7bce46009a6ca69065ce7e5074a082851f366814,Nyaimbo T.B.A,-1.245981,36.8929911,hospital
43, Ruaraka,Lucky Summer,-1.2393083,36.898786,598fb73082d084deef8c7965a23fbc297c5cc177,Bro. Andre Medical Centre,-1.2433184,36.9071,hospital
44, Ruaraka,Lucky Summer,-1.2393083,36.898786,2468d972f6969e834aa075b2a5df983bbac4aedc,Dandora Health Center,-1.2475578,36.90349459999999,hospital
45, Ruaraka,Lucky Summer,-1.2393083,36.898786,915d81ee5e743010a5f223ef0a6e4aa32bb35c48,Dandora 4 hospital,-1.2475068,36.9037414,hospital
46, Ruaraka,Lucky Summer,-1.2393083,36.898786,630b38f63b5e589ff9edc47470d06853368a1942,Dandora 2 Health Centre,-1.2475913,36.9036401,hospital
47, Ruaraka,Lucky Summer,-1.2393083,36.898786,3ca222a33ec918a1d3b55134d2d93ea1a6124d9c,Rapha Paradise Health Centre,-1.2459325,36.9058848,hospital
48, Ruaraka,Lucky Summer,-1.2393083,36.898786,bad58060f36c673a44fa76f3f6fc406b2ba67bd8,Paradise Health Services,-1.2459551,36.9059327,hospital
49, Ruaraka,Lucky Summer,-1.2393083,36.898786,143919c48b0bbfac3b26e28d8efe563cddbdb8b3,Homebase Care,-1.2461902,36.8916392,hospital
