,constituency,ward,clat,clon,place_id,place_name,place_lat,place_long,place_type
0, Ruaraka,Babadogo,-1.2433103,36.8910881,0b1c7967b10d624eecf687848c49fbc26537b40f,Haltons Pharmacy,-1.2187562,36.89540369999999,pharmacy
1, Ruaraka,Babadogo,-1.2433103,36.8910881,c5d92e375e2ec800cd7f63f3836fd6b039b3b762,Goodlife Pharmacy Garden City Mall,-1.2323323,36.87870579999999,pharmacy
2, Ruaraka,Babadogo,-1.2433103,36.8910881,dd3511db6f7e3bc61e4c53782c7e5bfa60c97ff7,Descan Medicare,-1.2544883,36.8758571,pharmacy
3, Ruaraka,Babadogo,-1.2433103,36.8910881,cf4ea58e0164e4726fda4bb2d7e6e5b79a1f2237,Goodlife Pharmacy Shell Thome,-1.2324732,36.87520629999999,pharmacy
4, Ruaraka,Babadogo,-1.2433103,36.8910881,2e6680f012570d2dc5de907771b61f10b76147d7,Shekinah Medical Centre,-1.2185312,36.9004898,pharmacy
5, Ruaraka,Babadogo,-1.2433103,36.8910881,a2eee6aaf62b523af5373590a470e1dccc86f932,Haltons Pharmacy,-1.2152929,36.8864384,pharmacy
6, Ruaraka,Babadogo,-1.2433103,36.8910881,cdb4c64d081b2e843c3d5ca7138351c0a72b6192,Penda Chemist,-1.2777964,36.89288199999999,pharmacy
7, Ruaraka,Babadogo,-1.2433103,36.8910881,2dda8d876f158a0393430c55bf25c3c4c75a7b5a,Yvonne Chemist,-1.2774223,36.8822649,pharmacy
8, Ruaraka,Babadogo,-1.2433103,36.8910881,1f1ccbeae902f20f7bfd592ce7042be4815a9433,Haltons Pharmacy,-1.2704368,36.91303249999999,pharmacy
9, Ruaraka,Babadogo,-1.2433103,36.8910881,c017f09e596c7616af9e7aa64e4fc95c3b86e920,Mike Chem Pharmacy,-1.2811228,36.8963116,pharmacy
10, Ruaraka,Babadogo,-1.2433103,36.8910881,0b0aeb4702f053bd1426ee5227630c08b66f2004,St. Teresa Medicare,-1.2789564,36.90740290000001,pharmacy
11, Ruaraka,Babadogo,-1.2433103,36.8910881,75e8865d2cdb2a64adf2a19088287bf03947a394,Haltons Pharmacy,-1.2825185,36.9025585,pharmacy
12, Ruaraka,Babadogo,-1.2433103,36.8910881,67e4c307c0e9db396bb4b9bd8e29b1b1d0c69712,Haltons Pharmacy,-1.2841047,36.88709559999999,pharmacy
13, Ruaraka,Babadogo,-1.2433103,36.8910881,f5909811d6c254b4f0adc24de8cb50a051e615ef,Mukpa chemist,-1.2034097,36.9033923,pharmacy
14, Ruaraka,Babadogo,-1.2433103,36.8910881,687e9abe86d3dbeb06207d34b1ae85cdcb260083,Ponyesha Chemist,-1.2424608,36.89294789999999,pharmacy
15, Ruaraka,Babadogo,-1.2433103,36.8910881,e0dcc0a4f423177e9eefccedbe7d598650990279,Top Score Chemist,-1.2460718,36.8920567,pharmacy
16, Ruaraka,Babadogo,-1.2433103,36.8910881,aa4f9fd6abd636fc36fce08036b549f35f1c9720,Legacy Chemist,-1.2460682,36.89234439999999,pharmacy
17, Ruaraka,Babadogo,-1.2433103,36.8910881,3fe40bbfe76409fdfdc96ae9d0af4141f3008db9,Candy Pharmacy,-1.2467171,36.8926418,pharmacy
18, Ruaraka,Babadogo,-1.2433103,36.8910881,42627a5b08aa84506d6a3a1f90380ab4d505f678,Module Pharmaceutical,-1.2410726,36.8955796,pharmacy
19, Ruaraka,Babadogo,-1.2433103,36.8910881,26d5d77a5ff4c1ce1079058b84c3f21f4d8d6d7f,Ebenezer Chemist,-1.2387799,36.8957888,pharmacy
20, Ruaraka,Babadogo,-1.2433103,36.8910881,99110b6777f923cc494b69fdae64a1a793dbbbce,Lucky Summer Chemist,-1.2399294,36.89698060000001,pharmacy
21, Ruaraka,Babadogo,-1.2433103,36.8910881,462a0086929ee29caf28d68a4a623291bb8d8907,Lucky Summer Dispensing Chemist Ltd,-1.2398208,36.89693690000001,pharmacy
22, Ruaraka,Babadogo,-1.2433103,36.8910881,3f68d86faa1fb88b24c7aacde0cf81ed0a066038,Prestige Chemist,-1.2400548,36.8975939,pharmacy
23, Ruaraka,Babadogo,-1.2433103,36.8910881,94f80068ac098fb651ca191023da0a4bae1fcd93,Chemist,-1.2509191,36.8902337,pharmacy
24, Ruaraka,Babadogo,-1.2433103,36.8910881,9af925eb9df3fbdb19b514b339af783ddce7a6a3,Candy Pharmacy,-1.25114,36.891706,pharmacy
25, Ruaraka,Babadogo,-1.2433103,36.8910881,6bfe2b2c57430a64c21e6a327a190babdea77d4a,Jehovah Jireh Chemist,-1.2508459,36.8888077,pharmacy
26, Ruaraka,Babadogo,-1.2433103,36.8910881,53a592a21990b6c4cf1741739f2e5b5ed1352080,Puriza chemist,-1.239321,36.88419839999999,pharmacy
27, Ruaraka,Babadogo,-1.2433103,36.8910881,656b795bf183f083bacb457aec0a00bb225f296b,VEN PHARMACY,-1.2393957,36.8988611,pharmacy
28, Ruaraka,Babadogo,-1.2433103,36.8910881,6d711d507730dbf03d1453a61ce1c3c3a55b1283,Blurace Chemist.,-1.2529763,36.8858721,pharmacy
29, Ruaraka,Babadogo,-1.2433103,36.8910881,1304341e3cb8dd61985e3de0af758d53c6725882,Ndichem Chemist Ltd.,-1.2509871,36.89899610000001,pharmacy
30, Ruaraka,Babadogo,-1.2433103,36.8910881,0d49b09b171c3894a0048c97a64ba5af920894e0,Lema Chemist,-1.2539811,36.88788330000001,pharmacy
31, Ruaraka,Babadogo,-1.2433103,36.8910881,ac37caf1780e078d8f9c771c3174e396e770b11e,Cooling Point Pharmacy,-1.2338227,36.8846709,pharmacy
32, Ruaraka,Babadogo,-1.2433103,36.8910881,9c48221c3283292ce15f01a6621678ffb8750456,G.G Chemist,-1.2534036,36.8968159,pharmacy
33, Ruaraka,Babadogo,-1.2433103,36.8910881,42f74835e28ada99956a183e68458d4d91901284,Athens Pharmacy Chemist,-1.2336725,36.8845904,pharmacy
34, Ruaraka,Babadogo,-1.2433103,36.8910881,59bdc715bf0475990f11a66465af2710f1f4b189,Chemist,-1.2530925,36.88475270000001,pharmacy
35, Ruaraka,Babadogo,-1.2433103,36.8910881,dba77bfeac6316235529c087323cc1c092998dda,Saccoca Chemist,-1.2344475,36.8833485,pharmacy
36, Ruaraka,Babadogo,-1.2433103,36.8910881,7955f4b6b42e25158aaaae411bcb57831f6d1ae4,Haltons Pharmacy,-1.2334714,36.8845166,pharmacy
37, Ruaraka,Babadogo,-1.2433103,36.8910881,e91b38020a5a6d5b37f4c9c42629cc2fb4d6c28a,Benda Chemist,-1.2536237,36.8845042,pharmacy
38, Ruaraka,Babadogo,-1.2433103,36.8910881,087f45c21d8119ee66d40929460afc7cae6d3d03,Wanyongibi Chemist,-1.2552676,36.8944371,pharmacy
39, Ruaraka,Babadogo,-1.2433103,36.8910881,ad2de03a32c88b5faaab886dd9542fc3d544ad4c,Oshea Chemist,-1.2535486,36.89814149999999,pharmacy
