constituency,ward,clat,clon,place_id,place_name,place_lat,place_long,place_type,distance_km
 Starehe,Nairobi Central,-1.2832533000000002,36.8172449,e540f1174715e8d127e33bada3a00a2ad09f82b0,Kenyatta University Bookshop,-1.29132,36.8227383,library,1.0844459607251082
 Starehe,Ngara,-1.277803,36.8300722,6c08eda3c87422687d499a6c8fc2962a757c95bc,Ismail Rahimtulla Walji Trust,-1.2871864,36.8278908,library,1.0705237546526003
 Dagoretti North,Kileleshwa,-1.2723271,36.7996878,93c36ee7393b13deaa7ab428b774b50f0e6bf6bc,Library,-1.2783848999999998,36.8071631,library,1.069052288072016
 Starehe,Ngara,-1.277803,36.8300722,5a043566f629a91870e10b6c05d73bfaf47b52f9,Library And Information Support Services,-1.2870892,36.8280253,library,1.0566894655359178
 Lang'ata,Nairobi West,-1.3087022,36.8230975,d953031d7bedcb5f473f868fc164a18e25e4da47,Strathmore University Library,-1.3096725,36.814050200000004,library,1.0108867212007504
 Makadara,Makongeni,-1.2873101,36.87210716,8b18aa7d111536d64a4f238b3ae83517e1409428,Kenya National Library Service - Buruburu Branch,-1.2811734,36.87877599999999,library,1.006956487062992
 Lang'ata,Nyayo Highrise,-1.31600475,36.80173345,7103bf36d742079b61892223e55e600a0d0784e1,Amref International University Library,-1.3195318,36.809851,library,0.9833150377871772
 Kibra,Woodley,-1.3056567,36.77600465,f0c32de3053f00cced3404b107ab49cefac714fe,Jesuit Historical Institute in Africa,-1.298405,36.771196999999994,library,0.9667802953673159
 Dagoretti South,Uthiru,-1.2631329,36.7188955,ecc08e4cee728ae465dd5b03dd2f28ae030a4554,Kabete Technical Library,-1.2647023000000002,36.7274471,library,0.9659406142965185
 Starehe,Nairobi Central,-1.2832533000000002,36.8172449,17bf3fd78ae992e605c8fea5143866bad3c333d5,Bhaktivedanta Library,-1.2747437,36.81831059999999,library,0.9530132932997843
 Lang'ata,Nyayo Highrise,-1.31600475,36.80173345,169d07af181a2ecbfcb78b7cbf99bb5043fef5aa,Library,-1.3208986999999999,36.8087597,library,0.9513555813952036
 Lang'ata,Nairobi West,-1.3087022,36.8230975,17a99080aa5761d5cca4928eee14f19a46ee3475,KIMC Library,-1.309976,36.8315443,library,0.9490224123915904
 Roysambu,Githurai,-1.2062932,36.9206391,d37094b99b6e7af8987dd5a0b3c3dcef492ee806,Mathare Youth Sports Academy (M.Y.S.A) Library,-1.2014393,36.91361660000001,library,0.9485039962335684
 Makadara,Makongeni,-1.2873101,36.87210716,0093e4309113128b58dd133ad8912fe19aa0da26,"Kenya National Library Service,Buruburu",-1.2828872,36.8792689,library,0.9352138353499756
 Dagoretti North,Kilimani,-1.2874422,36.7845225,273028d95fb7770beb9a3f9c0ab3180a1fb60515,East africa centre for law and justice,-1.292513,36.79111500000001,library,0.9240909626837204
 Roysambu,Roysambu,-1.2188396,36.88673920000001,dc1073111b65cb3ba22ccec17e4ea755a091069a,Library,-1.2162153,36.8789899,library,0.9089972356774672
 Roysambu,Roysambu,-1.2188396,36.88673920000001,e35a761e163a06470dfacf6b04c94d602d400c82,USIU-Africa Library,-1.216542,36.87891339999999,library,0.9061600836401941
 Kibra,Makina,-1.30854575,36.78652379,edafc850f1ca0bcb11e26cf311e04704c9ed6bc9,MoMoviez,-1.3005025,36.78716819999999,library,0.8966696325755297
 Embakasi Central,Kayole North,-1.2659842,36.9169455,7ad51ea1fc88c43aa9d27652e82ecedad193a96a,Bob Collymore Community Library,-1.2737978,36.9157881,library,0.8777565962647716
 Makadara,Maringo,-1.2920714,36.86572592,6350fa23bb75485a47415f7ae9702cd46e03ed60,Mbotela VGR Lending Library,-1.2986726,36.861665,library,0.8611908424000171
 Roysambu,Githurai,-1.2062932,36.9206391,60250d1b6d88966d854e62a0271d13ce0b97501e,Bishop Dr Andrew Kimaru Memorial Community Library,-1.2085257999999999,36.928039500000004,library,0.8588045120253295
