constituency,ward,clat,clon,place_id,place_name,place_lat,place_long,place_type,distance_km
 Dagoretti South,Uthiru,-1.2631329,36.7188955,5fff7ea04e52080d9aec6347eea627ea04e84a44,NicKo Gym & Fitness Studio,-1.2376653,36.72578920000001,gym,2.93189058825298
 Dagoretti South,Uthiru,-1.2631329,36.7188955,eff47255d67e5aae795c243ca8a26efe6ee0f06f,Firm and Fit gymnasium,-1.2557152,36.6936258,gym,2.9259297858537043
 Makadara,Harambee,-1.290941,36.89721585,4d32d2fa087fdedeaa58c6b1a54ea4482221e58c,Jamii Fitness Center,-1.3113013,36.9137785,gym,2.9163128788106167
 Westlands,Karura,-1.2369881,36.83255910000001,cf74b8b7ac485875720ae3a4224727dbed1db841,Naturopathy Yoga & Acupuncture Centre,-1.260546,36.821027,gym,2.914574294393226
 Westlands,Karura,-1.2369881,36.83255910000001,e8483c68a760fe9da6d732adc791586eecdcac76,Arvind Pathak Naturopathy & Yoga Centre,-1.2605218,36.8210234,gym,2.9123350513102233
 Dagoretti North,Gatina,-1.1655719999999998,36.85526373,831ee2d30eec06fc1fb6c1a5d56f8a660ce95382,Geba Gym Equipment and Supplies,-1.1698226999999999,36.829502700000006,gym,2.9008199646147066
 Dagoretti South,Uthiru,-1.2631329,36.7188955,e451d4d8cac38a8f028cca788ab731ddd4bf4b54,Imagelift Gym And Fitness Centre,-1.2557399999999999,36.69407100000001,gym,2.8777179103778234
 Westlands,Kitisuru,-1.2395542,36.7839651,addd5b747af1c5780223f080cdc7d5d22e09da79,FitPay Head Office,-1.2275359,36.8063369,gym,2.8215824272000747
 Westlands,Karura,-1.2369881,36.83255910000001,6f0c85c4edfbfd3647155e14f6912b4b6c97da24,The Body Bar,-1.2581584,36.81855059999999,gym,2.82075433103077
 Westlands,Karura,-1.2369881,36.83255910000001,5e18670dd0a927ae5efd09b2f656fcc2949eac2c,Smart Gyms Diamond Plaza 2,-1.2584925,36.8193674,gym,2.8033006448971407
 Dagoretti South,Uthiru,-1.2631329,36.7188955,dcc8b9b054458e26b099e6d29f810c1e93309619,Classic Villa Resort,-1.2385865,36.7245485,gym,2.799089039581592
 Lang'ata,Karen,-1.3283746,36.7049676,36fdd5d3b2c25a7bb3c28518874da627be821a11,Waziri Palace,-1.3500126000000001,36.7178445,gym,2.7978978267105346
 Westlands,Kitisuru,-1.2395542,36.7839651,9863e40ad2592c8ecbc7ba3b13f44947743d140e,CrossFit Kwetu,-1.232892,36.807274,gym,2.6933500869048084
 Westlands,Karura,-1.2369881,36.83255910000001,20d0b5a3200eac88e72e35429af414c34425414a,Yoga Fitviva Africa,-1.2519981000000002,36.81391479999999,gym,2.6594588149704905
 Lang'ata,Nyayo Highrise,-1.31600475,36.80173345,4a15828b3f75d12684171d8987337626cb6410e4,fit and slim,-1.2923816000000001,36.8051885,gym,2.6530394206872026
 Westlands,Karura,-1.2369881,36.83255910000001,39f53523277c110c0aad9b832d4897707162e399,Fitviva Yoga and Fitness,-1.2510572,36.8133295,gym,2.6473509904500516
 Westlands,Karura,-1.2369881,36.83255910000001,c19a9c75ae78af97472f8d174172c9ee4ad705cf,Yoga Fitviva,-1.2519321,36.8140547,gym,2.642756234216514
 Lang'ata,Mugumoini,-1.1991235,36.8467412,c1e06d254f533f453a6d766c362e49ad0c09e7c2,Kencom Sacco Runda Ridge,-1.1976941,36.8234984,gym,2.587174569850789
 Roysambu,Kahawa,-1.1869631,36.912022,3b4a55e73685bd330d3b1ad097af33027ea4766e,KASALANI GAMERS,-1.174758,36.931501000000004,gym,2.554028297291658
 Westlands,Kitisuru,-1.2395542,36.7839651,7119b11766f9fff01363ddfe13b0b8b5e7888716,NAIROBI ORGANIC SPA,-1.2308192,36.8051158,gym,2.5424213166371143
 Dagoretti South,Uthiru,-1.2631329,36.7188955,edd9843778ee9fd497769066f2e43a3084e435ae,New Way Of Life Gym,-1.2576671,36.6967326,gym,2.5360675459820485
 Westlands,Kitisuru,-1.2395542,36.7839651,94b8b1909124e8f93014ec686fc1aeb24e4fb619,Children's Play area,-1.2297732,36.80444200000001,gym,2.52128340580491
 Westlands,Karura,-1.2369881,36.83255910000001,030b333fab803326c890ef40cf2ffc6f32260794,Gigiri Gym,-1.2377348,36.8104813,gym,2.454229057303088
 Lang'ata,Nairobi West,-1.3087022,36.8230975,b68a6edc1b9dfaf254cf3629fa344c3b97e5e16e,Marcos Fitness & Beauty Parlour,-1.2870298,36.825993800000006,gym,2.4297479297536397
 Lang'ata,Mugumoini,-1.1991235,36.8467412,98c6b984e36509203e5ded50845209033bcbeb2e,KIST Games Ground,-1.1814051,36.8342789,gym,2.407041790699864
 Lang'ata,Nairobi West,-1.3087022,36.8230975,7b26b270f2e0d93f183c7dd0340b1e04dac9ef70,Marcos Fitness Centre,-1.2872686000000002,36.825844599999996,gym,2.4012846140696418
 Lang'ata,Nairobi West,-1.3087022,36.8230975,3702caf8012d0fd373134efe8c96e8590f293e67,Mukombero,-1.2878651,36.82858579999999,gym,2.394457948653636
 Westlands,Kitisuru,-1.2395542,36.7839651,067569d7d09de442fa8b0834e1a4f5b737dc83d6,Yoga for Wellness Africa,-1.2250491000000001,36.7682259,gym,2.378196254078744
 Makadara,Maringo,-1.2920714,36.86572592,563c35c098018fabc73ac99c308bd8bc40c12859,Kaloleni Social Hall,-1.2961688999999998,36.844722,gym,2.3774779429310207
 Embakasi Central,Spring Valley,-1.2477029,36.78923560000001,46d2991e2e77e02310335a833fea571341a3b7ff,Bustani Day Spa,-1.2355348,36.806413,gym,2.3388792423817444
 Makadara,Harambee,-1.290941,36.89721585,0137f66addc3e0b7d2e15f5d2ec9437fadf38690,GYMHouse,-1.3081638,36.9089,gym,2.3125613499271376
 Lang'ata,Nairobi West,-1.3087022,36.8230975,2c6142cd23c6726a49587cb1875d897e9287da9e,NAIROBI ZOEZI INSTITUTE,-1.2883969,36.827563899999994,gym,2.310343468900365
 Dagoretti South,Uthiru,-1.2631329,36.7188955,60de4d6941c1623feee941f3b290e905955b4000,fridah's Fitness Studio,-1.2646069,36.69834999999999,gym,2.28843516880066
 Lang'ata,Mugumoini,-1.1991235,36.8467412,cd1b27824083cf82112a912d279e837f95c196e5,Kigwa Conference Hotel Gym,-1.2150548,36.83386360000001,gym,2.2762082991779087
 Dagoretti South,Mutuini,-1.3,36.7,e449a6fe016311bd9cec99fb444aa20bf2775b32,Meeting point for MALO Stables forest rides.,-1.289016,36.68310499999999,gym,2.238953457449795
 Dagoretti North,Kawangware,-1.2784631000000002,36.751643,31e194aedf36c9a3eece6c5e4b84643d834ca87b,Kids gymnastic and events company,-1.2814370000000002,36.771553999999995,gym,2.2366098038536832
 Dagoretti South,Mutuini,-1.3,36.7,9504514ff0c727c001cd10e1d8fde25567d40099,Masera Nick,-1.2869501,36.6854092,gym,2.1749965562301683
 Embakasi Central,Spring Valley,-1.2477029,36.78923560000001,3b5f9a4aec8a01542423e825cc25076d80257c9e,Fitness - One,-1.26483,36.779972799999996,gym,2.1636484119957675
 Lang'ata,Karen,-1.3283746,36.7049676,83f19b3880849c97d082ccaf4dcaef89b7132305,Dupdup's Hacienda,-1.3453563,36.7144005,gym,2.1585443414361642
 Roysambu,Kahawa,-1.1869631,36.912022,3a3b79ae00654a49c65eb7273217b41c6eab93fa,Department of Sports and Recreation and KU Warehouse,-1.182195,36.9307408,gym,2.1461205589165293
 Dagoretti North,Kawangware,-1.2784631000000002,36.751643,9e83cf0a12601fd088412c390ac99852d249c2bd,Spin Fitness Boutique Gym,-1.280075,36.77086170000001,gym,2.1426482386206045
 Westlands,Karura,-1.2369881,36.83255910000001,1a80603ac6ebf18484d1b287ba9552ea8eff519f,UN Recreational Centre,-1.2357588,36.8133402,gym,2.1395706522036355
 Kibra,Laini Saba,-1.31234835,36.79611435,6953b53f3e2b3a9ac1bd3b305e0b4a3bd769a752,DR MAJOR GACHIRI,-1.2953108,36.8050361,gym,2.1370561862232798
 Dagoretti North,Kawangware,-1.2784631000000002,36.751643,e6f1092d9e7d59a88188151ed143e3d16d32b6f5,TipwaTipwa,-1.2799796,36.7708024,gym,2.135220485195115
 Westlands,Karura,-1.2369881,36.83255910000001,a0c2dc1d5a2e206b2bb4316e30dd41864089aa82,BMF Kenya,-1.2446187,36.8150032,gym,2.1267940395277622
 Dagoretti North,Kawangware,-1.2784631000000002,36.751643,fb6ccdb2afca82233c33f80fc33819e10fba28cf,Bikram Yoga Nairobi,-1.2798273999999998,36.7706731,gym,2.119623935936116
 Roysambu,Githurai,-1.2062932,36.9206391,86265ddea7769334d1b17b8d8ddeaa148c8a65ee,Githurai Kimbo Catholic Parish,-1.2083961,36.93957669999999,gym,2.116913462181289
 Embakasi Central,Spring Valley,-1.2477029,36.78923560000001,322a510fd28fd0f9124ad93efe19cda567e2e972,Doctore Athletics,-1.260593,36.77523,gym,2.1149346636267
 Embakasi Central,Spring Valley,-1.2477029,36.78923560000001,d2aa21837f71e21f7563ba41e45f81438a03f8f1,BODY by Alison Caroline,-1.2607203000000002,36.7753494,gym,2.114845122441348
 Roysambu,Roysambu,-1.2188396,36.88673920000001,e297aa96421dfd43abfe080d95aa8f04cf159173,Estelle gym,-1.2107308,36.86952429999999,gym,2.1142183539934485
 Kibra,Laini Saba,-1.31234835,36.79611435,ab8f237c20426dbe5354008a412d87d86470d848,DR MAJOR GACHIRI,-1.2952233,36.80409119999999,gym,2.0992487817697008
 Embakasi East,Lower Savanna,-1.324728,36.887724,d938eb9b2a43c35b99869bf717c7c7959173da02,Fedha Superfit Gym And Areobics,-1.332522,36.9048931,gym,2.094836457521968
 Embakasi North,Kariobangi North,-1.3151376,36.86733961,89c505d9744c7b48d7b0f1dee913ab428acf99f0,Muscle health and fitness centre,-1.3269255,36.8526253,gym,2.094790710252346
 Embakasi East,Mihango,-1.2692818,36.95299050000001,a88c6348070e8a0fe24d91ccfd63f50bf6e17fa2,Utawala Gym & Aerobics(Jambo Plaza),-1.287972,36.950664,gym,2.0929714734845333
 Embakasi North,Kariobangi North,-1.3151376,36.86733961,3b53740f7e93d22a09de5fc8860bffe5c8fa3ae6,Muscle Health & Fitness (K) Ltd,-1.3268955,36.8526944,gym,2.086716579128
 Embakasi North,Kariobangi North,-1.3151376,36.86733961,c052fb5927375c9473f7e0e227979a33ba3a3e41,Muscle Health,-1.3268955,36.8526944,gym,2.086716579128
 Embakasi North,Kariobangi North,-1.3151376,36.86733961,6adce5e6c4c83b7244b431222243d818d34bf471,Muscle Tone Gym,-1.3271081,36.852892,gym,2.0846412192371035
 Lang'ata,South C,-1.3204427,36.83053678,510fc0e635dd6ae8e40f11714e72d92067d8fa0e,B-Active Gym and Spa,-1.3262704,36.848333000000004,gym,2.080440828197184
 Dagoretti South,Uthiru,-1.2631329,36.7188955,9b2a63bfc733d3295bb143dcee561b87e6313dc2,FITNASIUM GYM 87,-1.2581136999999998,36.70093370000001,gym,2.072006554872073
 Embakasi North,Kariobangi North,-1.3151376,36.86733961,adcb950520799cecce07bf0f09ec81e6d008b4a6,Home Family Keep Fit,-1.3268212,36.8528223,gym,2.0704693000195173
 Lang'ata,Karen,-1.3283746,36.7049676,f882b9cd15c37baeab9eb2c2280768484ee816fc,Kcb gym,-1.316866,36.6903289,gym,2.068913385943969
 Lang'ata,Karen,-1.3283746,36.7049676,270f1d952f5607af6316f2b574ca939290f03820,Smartgyms,-1.316866,36.6903289,gym,2.068913385943969
 Roysambu,Githurai,-1.2062932,36.9206391,98e0722ae577c12a448ffd713fb63f28f21470e1,KELCO PRO GYM,-1.1914403999999998,36.9317616,gym,2.061847105715756
 Lang'ata,South C,-1.3204427,36.83053678,adaac74792c04c05560e9be27c8a8dadbbb55164,Serene Gardens Langata,-1.3320427,36.816390500000004,gym,2.0326178618744484
 Ruaraka,Mathare North,-1.251788,36.87077217,2bb04cebe2471f82824947243e221bddd60ec086,FEEL FITNESS CENTER,-1.2340776000000002,36.8663515,gym,2.0284257102305765
 Lang'ata,South C,-1.3204427,36.83053678,ef297950c570b8c20406ca33a786e47760443b2e,Serene Gardens,-1.3315264999999998,36.8162011,gym,2.0133352693012685
 Kibra,Lindi,-1.31516185,36.79284123,05e9edc68a30741e4ee22a267d0f81d762860631,Langata Outdoor Training,-1.3297591,36.7822883,gym,2.00143924783908
 Dagoretti North,Kawangware,-1.2784631000000002,36.751643,507a9c3b11fa1c41abe93054f5d03d24d1956aa6,Zarnash Gym,-1.2771622,36.76959069999999,gym,1.999177811177904
 Roysambu,Githurai,-1.2062932,36.9206391,f9e67e0c43c4c2e9ccfd47d79bb02ff0760629a2,Galaxy Gym and Health Club,-1.2158579999999999,36.93575,gym,1.9870049520896893
 Roysambu,Kahawa,-1.1869631,36.912022,08ca2520eb58339bf887b67074f7aa8f72a3bb3d,Kenyatta University Gymnasium,-1.1834069999999999,36.92954390000001,gym,1.986410678559224
 Embakasi North,Kariobangi North,-1.3151376,36.86733961,2f27ed38762eecf1f5cf0d08222aa4585769d5db,Life Fitness,-1.3289851000000001,36.8561402,gym,1.9788798509612784
 Ruaraka,Mathare North,-1.251788,36.87077217,0630eb82b74d22f88685a777a5d488f9a3500c19,Nugabest Roasters,-1.2340795,36.87228169999999,gym,1.974992415090252
 Embakasi Central,Spring Valley,-1.2477029,36.78923560000001,3f44adb6302fea737e588aa21316b9639f64e16c,Nadiano Wonder Fitness Center,-1.2640547,36.7823255,gym,1.9726128966966867
 Roysambu,Roysambu,-1.2188396,36.88673920000001,05e665205c2a6069688421e6acba67b64e65cea9,Marurui Gym and fitness center,-1.2065426000000001,36.874049600000006,gym,1.9633956368671903
 Kibra,Makina,-1.30854575,36.78652379,52018e08a5db0b7a824460af29d003ecb037acdb,Savannah Fitness Exchange,-1.2947899999999999,36.7974723,gym,1.9534918554090333
 Embakasi Central,Spring Valley,-1.2477029,36.78923560000001,c0f1c64ff382e15a428603c9459e32e287cdfeb9,Prime Serviced Residence Westlands,-1.2639207000000001,36.78249080000001,gym,1.9517806665442048
 Embakasi South,Kwa Njenga,-1.3166386,36.884663,4368c31e916e890a366d565093676c087db8b2f5,Fedha Superfit Gym And Areobics,-1.3097386,36.90052719999999,gym,1.9220168924115182
 Roysambu,Kahawa,-1.1869631,36.912022,3c7cfc748df79535a189c35c43f5294de04c8532,KU Staff Health and Recreational Centre,-1.1842879,36.92909090000001,gym,1.9195373451853253
 Lang'ata,Nyayo Highrise,-1.31600475,36.80173345,49b9335b80204d414b5ca75e07298acbfaf89694,Evolv Fitness,-1.3292700000000002,36.81270780000001,gym,1.9129633851696135
 Ruaraka,Babadogo,-1.2433103,36.8910881,01de4779ef421c52083b6e5aa0df182f2d568db5,KBL Gymnastics,-1.234243,36.8766527,gym,1.8940209078256884
