constituency,ward,clat,clon,place_id,place_name,place_lat,place_long,place_type,distance_km
 Dagoretti North,Gatina,-1.1655719999999998,36.85526373,f982ee254bf53f24ceaa0935cad2d42f30cbc7ab,Circular Petrol Station,-1.1724649,36.83019480000001,gas_station,2.888615488641808
 Dagoretti North,Gatina,-1.1655719999999998,36.85526373,1ea6fe024447351607860a4bd96d119831147616,Delta Fuel Mart,-1.1720376000000001,36.83048270000001,gas_station,2.845427730845879
 Dagoretti North,Gatina,-1.1655719999999998,36.85526373,1306ae4fdee0925be1c8889ff93a1e9652def66d,Alimos Enterprises,-1.1733616000000002,36.8312292,gas_station,2.807082558296232
 Dagoretti North,Gatina,-1.1655719999999998,36.85526373,14024dc043e45dc09a7ac44315251ddfbc92ff03,National Oil Corporation-Kiambu,-1.173368,36.831702,gas_station,2.757384419314186
 Embakasi North,Kariobangi North,-1.3151376,36.86733961,65333d5a9011d86ea0b20f1a0c0a2ac5a4c7e1d2,Total petrol station-enterprise road,-1.3085875,36.844245,gas_station,2.6669685970032755
 Roysambu,Kahawa,-1.1869631,36.912022,fb49560f104c325a6a55985898cf08ff2c291937,Gas Tank,-1.1770976999999998,36.9334227,gas_station,2.6182198785748376
 Embakasi North,Kariobangi North,-1.3151376,36.86733961,8e237ca79837ac25c95eb5bd8a3aeff686572c0a,ARISE OUTREACH CHURCH MTONGWE WORSHIP CENTER,-1.3064257,36.8455669,gas_station,2.605404149694304
 Westlands,Karura,-1.2369881,36.83255910000001,f5b2cec0dd0aafa6c78ebb9f1007bcffc4dc00f2,Total - Limuru road,-1.2594425,36.8264616,gas_station,2.5855686795362507
 Westlands,Karura,-1.2369881,36.83255910000001,e23e92f9ac6d9e39ab55ebe475f213249c9f1ae0,Total Limuru Road Service Station,-1.2592865,36.826377,gas_station,2.5713373226460683
 Dagoretti South,Uthiru,-1.2631329,36.7188955,ab1c42127bd173048c773ade56a6f0bef225062f,Total -uthiru,-1.240177,36.718586,gas_station,2.551208722376038
 Westlands,Karura,-1.2369881,36.83255910000001,3575689291e8c47d9a00a4b5075b0643314a1303,Pency unique Investment and Services,-1.2370674,36.809805,gas_station,2.5279780007370363
 Kibra,Sarangombe,-1.31226715,36.77745932,e90887ea9a7c45c7e727da1c1c1f1df432a3d11d,Gas Station,-1.3347368999999998,36.780390600000004,gas_station,2.518099689506084
 Westlands,Karura,-1.2369881,36.83255910000001,005d3c163069add1e975e29c3fa2bf5b0259de93,Gigiri Service Station,-1.2376524,36.8100122,gas_station,2.5060301121509343
 Westlands,Karura,-1.2369881,36.83255910000001,345ca6c674de6d337608c62e118a30765854afe7,Astrol Petroleum - Runda View,-1.2166083,36.82336,gas_station,2.4846365129893178
 Westlands,Karura,-1.2369881,36.83255910000001,596e5c269224d23cc3e68ad14016b93b0a7b43cf,Rubis Fuel Station Gigiri,-1.2379637,36.810261,gas_station,2.4796720897724605
 Westlands,Karura,-1.2369881,36.83255910000001,ac3453b8aff4e0d9d1fb1934f2e0303e6dbaf0eb,Kenol Petrol Station,-1.237963,36.810325299999995,gas_station,2.472531852899725
 Westlands,Karura,-1.2369881,36.83255910000001,f42042fc5f4fb092ee679c6bb11daef7729d7418,Unep RUBIS Petro Station,-1.2381374,36.81037999999999,gas_station,2.4673877117966567
 Embakasi East,Mihango,-1.2692818,36.95299050000001,319eb16525e95122632b60a3cd07d5d6732b2c33,Astrol Petrol Station - Utawala,-1.2904455,36.947159,gas_station,2.439421831790724
