,constituency,ward,clat,clon,place_id,place_name,place_lat,place_long,place_type
0, Ruaraka,Utalii,-1.25571935,36.8612155,a4bebbc4b36833fe3253d79b64446b57f7213ba6,Rescue Data Centre Archdiocese Of Nairobi,-1.2716931,36.8335587,church
1, Ruaraka,Utalii,-1.25571935,36.8612155,2e269e63ea10394c5896168f6c9ea6ba7f9579c6,Nairobi Gospel Assembly Church,-1.235547,36.867949,church
2, Ruaraka,Utalii,-1.25571935,36.8612155,2c2f8bbeb77ee4918ff10df85e90707291300830,Holy Trinity Catholic Church Buru Buru,-1.2764328,36.8750793,church
3, Ruaraka,Utalii,-1.25571935,36.8612155,a61e062cb650a65b366ffd9b0d7a0e5193fba24a,AIC Zion Church,-1.2630733,36.8622131,church
4, Ruaraka,Utalii,-1.25571935,36.8612155,d55019548a260de603f5f61551d37772693af565,Redeemed Gospel Church Huruma.,-1.2611211,36.8660318,church
5, Ruaraka,Utalii,-1.25571935,36.8612155,872d8ad55012c36651c0b58e73efcb916caa4860,Buruburu Tabernacle of Praise (Worldwide Gospel Church Buruburu),-1.2783957,36.8724293,church
6, Ruaraka,Utalii,-1.25571935,36.8612155,d8676aa3ea05bae3cdb9caa38231e9eb5af1a585,PCEA Kariobangi South Church,-1.2660481,36.8834987,church
7, Ruaraka,Utalii,-1.25571935,36.8612155,6994cbbe0bc382c4f9c861ea352aba38cc8e0e8c,Nairobi Gospel Assembly Complex (HOT),-1.2358232,36.8679392,church
8, Ruaraka,Utalii,-1.25571935,36.8612155,42be74e689a7a89e1104383850b369a10f60f1b1,Narrow Gate Apostolic Ministries,-1.2443533,36.8832493,church
9, Ruaraka,Utalii,-1.25571935,36.8612155,9e8eb3171c84a871da061eac6702c486c52b91aa,"Redeemed Evangelistic Fellowship HQ,",-1.2563783,36.8609878,church
10, Ruaraka,Utalii,-1.25571935,36.8612155,6d38e68a443a5af4afbff4c0261c8981f0f4a12f,ACK St. Christopher's Mathare Parish,-1.2559795,36.8675952,church
11, Ruaraka,Utalii,-1.25571935,36.8612155,954b4f9cd5a529385c8069fdf7dabb376eaa1fd7,African Holyghost Christian Church,-1.2587579,36.8743769,church
12, Ruaraka,Utalii,-1.25571935,36.8612155,3eda193119499a0b3d66e27fb6297df5e3b1a77a,Pcea Eastleigh Church,-1.26812,36.85223759999999,church
13, Ruaraka,Utalii,-1.25571935,36.8612155,7ba91c9625fb2ac8631d6ea393091b946e04a9e4,Kariobangi North Catholic Church,-1.2567927,36.8794443,church
14, Ruaraka,Utalii,-1.25571935,36.8612155,b9953bf6da6e248b85a973b80317d9b463265e2b,Victory Faith Church,-1.2285487,36.869256,church
15, Ruaraka,Utalii,-1.25571935,36.8612155,05c403479dac695df4e2504ff77765950e391032,JCC Thika Road Church,-1.2364026,36.8703662,church
16, Ruaraka,Utalii,-1.25571935,36.8612155,556f65ea12129bbc337e28e1b980e853e8f13cc4,Jesus Victory Temple,-1.2659576,36.8801322,church
17, Ruaraka,Utalii,-1.25571935,36.8612155,02b65b2e39ac6619da3a45a9e8adbe1e7ad80728,Sanctuary of Truth Centre Ministries,-1.2339468,36.8698793,church
18, Ruaraka,Utalii,-1.25571935,36.8612155,71b9e092c505e5557287c2c7e57943aac7a0b455,Nairobi Calvary Temple,-1.2770842,36.87312259999999,church
19, Ruaraka,Utalii,-1.25571935,36.8612155,48a8dcd9a3d00ae56e009559bb9969c40377cd53,Baba Dogo Catholic Church,-1.2436534,36.8843651,church
20, Ruaraka,Utalii,-1.25571935,36.8612155,5484feb68a28eea3518f753ffaf84d7554e8229f,"The Church Of Jesus Christ Of Latter Day Saints, Lucky Summer Ward",-1.2460551,36.8844574,church
21, Ruaraka,Utalii,-1.25571935,36.8612155,22ce70c52e2deec858d300e117c1069d498634af,Kingdom Hall of Jehovah's Witnesses,-1.2846741,36.8579048,church
22, Ruaraka,Utalii,-1.25571935,36.8612155,7b875b2fb0bf1f089b9e9333208e7aa05a60c9fa,Kariokor Methodist Church,-1.2767921,36.83588950000001,church
23, Ruaraka,Utalii,-1.25571935,36.8612155,4622afba487daa07a992979202b2a93ef9be6e86,ACK St. James Church,-1.281899,36.87901310000001,church
24, Ruaraka,Utalii,-1.25571935,36.8612155,1e64bf869bd9d098710251970327b817cbab49c3,East assembly (KAG) buruburu,-1.277592,36.877853,church
25, Ruaraka,Utalii,-1.25571935,36.8612155,821f7b523c3a27d5bc5ef2b958546a96ff4b0dc4,Seventh Day Adventist Church Starehe,-1.2792862,36.846505,church
26, Ruaraka,Utalii,-1.25571935,36.8612155,be1567e276108b94f6a0a72193dc8cfd9d290614,Kingdom Hall of Jehovah’s Witnesses,-1.2663555,36.8353853,church
27, Ruaraka,Utalii,-1.25571935,36.8612155,93724b050dfe463f2b1901fe870d1debf00f0253,Evangelical Mission Of Africa (EMA),-1.2501654,36.8895935,church
28, Ruaraka,Utalii,-1.25571935,36.8612155,75a08e04665b58f7020b3bc8c60384f9e5fdc3d9,Buru Buru 1 FGCK Royalfamily,-1.2775923,36.8808133,church
29, Ruaraka,Utalii,-1.25571935,36.8612155,01a5b47a633a1c7048bcc8f32b8d57cea491a530,Harvesters Global Church,-1.2308248,36.8442095,church
30, Ruaraka,Utalii,-1.25571935,36.8612155,ea5a1d4bab5a8964889429eda76b0d9825af98b5,Pcea Thome Church,-1.226561,36.869086,church
31, Ruaraka,Utalii,-1.25571935,36.8612155,4c2bae5f2d18f36e43964c61a94a08bd080a6675,ACK Saint Luke's Church Umoja,-1.2795242,36.887948,church
32, Ruaraka,Utalii,-1.25571935,36.8612155,4a5af5894a1d2941b9f43b09f85595b1037499c7,Kenya Evangelical Lutheran Church (Head Office),-1.2875236,36.866641,church
33, Ruaraka,Utalii,-1.25571935,36.8612155,2aacab793ed5ebb4b8da3e359bfe82c3aa6eb1bc,Jesus Solution Temple - KCC,-1.2733681,36.8869068,church
34, Ruaraka,Utalii,-1.25571935,36.8612155,ab86f614b6ecb988e325c76038215c5a46240030,Ruaraka Baptist Church,-1.2324559,36.88214049999999,church
35, Ruaraka,Utalii,-1.25571935,36.8612155,8da0f0d4494f3e30be4fe67fe82b23190e3ead2f,Gospel harvest international ministries,-1.2760681,36.88539509999999,church
36, Ruaraka,Utalii,-1.25571935,36.8612155,e538681d4b8d59b70a60a105253c8b721cb8e49a,Redeemed Evangelistic Fellowship,-1.2569482,36.8930239,church
37, Ruaraka,Utalii,-1.25571935,36.8612155,9b1dde5a3d81096e1fcc1bec371c5c43ed060c1c,Riverside Christian Church,-1.2289238,36.878425,church
38, Ruaraka,Utalii,-1.25571935,36.8612155,9411e88cffc84a1664577f6662c1979e0cadc1bb,Overcoming Faith Church (OFC),-1.2290747,36.8790893,church
39, Ruaraka,Utalii,-1.25571935,36.8612155,211d1894a3f9f22d1020cbe6d7d3e81b294ff3c8,Redeemed Gospel Church- Buruburu,-1.2852181,36.8741388,church
40, Ruaraka,Utalii,-1.25571935,36.8612155,b62df3b6a9066d65925ca9f3f848a7e002704d0d,Economic Dimension Enterprises Empowerment Limited (EDEEL),-1.229806,36.88065,church
41, Ruaraka,Utalii,-1.25571935,36.8612155,8c62ae75866bec79a3405d206db3fb5c94323a00,Sanctuary of Truth Centre,-1.2388591,36.89077209999999,church
42, Ruaraka,Utalii,-1.25571935,36.8612155,3cefcafe5d62e57aded32b02e16567249a663494,The Peoples Church Ridgeways,-1.2289704,36.84006569999999,church
43, Ruaraka,Utalii,-1.25571935,36.8612155,ee552328a71a7722403cdc18755baeff75e6d5ec,Deliverance Church Kangundo Road Campus,-1.2750739,36.890047,church
44, Ruaraka,Utalii,-1.25571935,36.8612155,df0668bd4a3175890e7560916d4abbd71f679776,Deliverance Church Umoja,-1.280882,36.890956,church
45, Ruaraka,Utalii,-1.25571935,36.8612155,39ff67abbcc156bea4c152685633047306f4f51b,Marianists. The,-1.2917191,36.86040819999999,church
46, Ruaraka,Utalii,-1.25571935,36.8612155,4d0a2401f78979f59a8a5319e1cc62a6642e44a2,Seat of Power and Miracles Ministries (Mountain of God's House),-1.2528539,36.8984869,church
47, Ruaraka,Utalii,-1.25571935,36.8612155,80df7746eb5166d3189d515901a194a3c40f23e0,Seventh - Day Adventist Church,-1.2818924,36.8885225,church
48, Ruaraka,Utalii,-1.25571935,36.8612155,bf7907d9172a576fbad7a3550d87cdaf64bdf1ba,Ridgeways Baptist church,-1.2219539,36.842029,church
49, Ruaraka,Utalii,-1.25571935,36.8612155,aee760aa1d8f4537e6ed0fba4944dc64f1f5129c,Good News Mission KENYA Church,-1.221938,36.87831499999999,church
