constituency,ward,clat,clon,place_id,place_name,place_lat,place_long,place_type
 Westlands,Kitisuru,-1.2395542,36.7839651,8bc29afe8d45afe7b4946cc10789625eb1db0c2b,Chrisco City Church Kitusuru,-1.2272584999999998,36.7708691,church
 Westlands,Kitisuru,-1.2395542,36.7839651,cc4f88e2809399fd71cb8f4daffa4eb7af08bb44,CHRISCO City Church - Kitisuru Sanctuary,-1.2267249,36.77136700000001,church
 Westlands,Kitisuru,-1.2395542,36.7839651,df1167cd8989adf475a9595ca06e29b9d9c64dbd,The Harvest Centre Fellowship Gachie,-1.2218071000000001,36.78031849999999,church
 Westlands,Kitisuru,-1.2395542,36.7839651,5f29a824b6d8d0caf9c9b0b8d08bcbadfb9f7f9f,CHRISCO CITY CHURCH KITISURU,-1.2271796999999998,36.7706632,church
 Westlands,Kitisuru,-1.2395542,36.7839651,ced53a6bb39d385f42bcbc14080370e4fe0162a1,The Witness Church,-1.2217931,36.7795819,church
 Westlands,Kitisuru,-1.2395542,36.7839651,2a77964f3e86c335f5d4d85a0520ce2e769e27fa,Worldwide Mission Centre,-1.2214874,36.7800111,church
 Westlands,Kitisuru,-1.2395542,36.7839651,b2b185f8a76166c04b8588e9000e7945d5156747,Shekinah Sanctuary,-1.2215544,36.77925329999999,church
 Westlands,Kitisuru,-1.2395542,36.7839651,6261527cb0192d238b8eed07c9e25d4dce43abe3,Lower Kabete K.A.G Church,-1.2547315,36.79495860000001,church
 Westlands,Kitisuru,-1.2395542,36.7839651,9c7b3913109d269a47f75c3c2c28935a5e84fd5d,New Vision Church Of Christ Ministries,-1.2208964,36.77980719999999,church
 Westlands,Kitisuru,-1.2395542,36.7839651,61c4e08ab43d327ebba17c5175c131e6d041dce2,C3 Church Nairobi,-1.2559467,36.77282539999999,church
 Westlands,Kitisuru,-1.2395542,36.7839651,952927e3f6367b39b9854b37f532e21fab3f6822,United Bible Societies Africa Area Service Centre,-1.257998,36.791882,church
 Westlands,Kitisuru,-1.2395542,36.7839651,f59babfbab95b80972cc1d0d2a56825948a8e780,Gloryland SDA Church,-1.2585666000000002,36.7909367,church
 Westlands,Kitisuru,-1.2395542,36.7839651,adc238b3ebe37916999b1855304db007061283a2,Cross Mission Centre,-1.2192405000000002,36.778163299999996,church
 Westlands,Kitisuru,-1.2395542,36.7839651,beca47f24c11a54cd4ccca71baa8b2536040fc1e,Interchristian Fellowships Evangelical Mission (Icfem-Mission),-1.2605709999999999,36.78691999999999,church
 Westlands,Kitisuru,-1.2395542,36.7839651,715702f843d7f76876cb929b83ad7cb29a073044,Hosim church,-1.25708,36.77184140000001,church
 Westlands,Kitisuru,-1.2395542,36.7839651,2d6f16b2829ecd79d832c5d1750975e716f4d192,St Austin Catholic Church,-1.260065,36.777393,church
 Westlands,Kitisuru,-1.2395542,36.7839651,2234d88e8f2cfb44d3f9c654d284cdd796f16245,Independent Presybeterian Church Gachie,-1.2187602,36.7780557,church
 Westlands,Kitisuru,-1.2395542,36.7839651,192f8cf83f41c453ca1fca620e684c20856ac7c8,Ack St James,-1.2185622999999999,36.7778126,church
 Westlands,Kitisuru,-1.2395542,36.7839651,c39b46f28c2f22df7f35e133ab5ee8246110871d,C E E Christian Foundation,-1.2176258999999998,36.7784446,church
 Westlands,Kitisuru,-1.2395542,36.7839651,2e5a96bd2844aa5ce1d93eda7b9fb5a8ef67eb5a,Hossana Christian Church,-1.2200258999999998,36.7724499,church
 Westlands,Kitisuru,-1.2395542,36.7839651,6e17a05e7da5c64dc104d47789e3e42ef2d6092e,Baptist Mission Hampton House,-1.2622352,36.78409490000001,church
 Westlands,Parklands,-1.2630616,36.8106288,a4bebbc4b36833fe3253d79b64446b57f7213ba6,Rescue Data Centre Archdiocese Of Nairobi,-1.2716931,36.833558700000005,church
 Westlands,Parklands,-1.2630616,36.8106288,9a44def8a737ada398d836000cdd78fbc03e9aae,Christ Embassy,-1.2640278999999999,36.809418799999996,church
 Westlands,Parklands,-1.2630616,36.8106288,d4025b71afa007220d77f40ef1de9b45189ce5b7,CITAM PARKLANDS,-1.2604978,36.815661,church
 Westlands,Parklands,-1.2630616,36.8106288,80fd987f643bf8f4219eaf3ee605bef26d57f663,St. Paul's Catholic Chapel,-1.2815892,36.814399,church
 Westlands,Parklands,-1.2630616,36.8106288,07caa1d876113ba7775c248722cbda9ced1f3eff,Lutheran Church of Kenya,-1.2823153999999999,36.8146885,church
 Westlands,Parklands,-1.2630616,36.8106288,7b875b2fb0bf1f089b9e9333208e7aa05a60c9fa,Kariokor Methodist Church,-1.2767921,36.83588950000001,church
 Westlands,Parklands,-1.2630616,36.8106288,47849e48e7521aadeea0c9e9221681c90aa70b11,Chemchemi ya ukweli,-1.2651756,36.803239000000005,church
 Westlands,Parklands,-1.2630616,36.8106288,34d599ac8e501eaaaf44ed88fb5f81e7d1cbe1a5,Faith Evangelistic Ministry,-1.2764232,36.8245841,church
 Westlands,Parklands,-1.2630616,36.8106288,18935fd2932d5fadf038e32fdf12b47a69b63d19,Redeemed Gospel Church,-1.2865556999999999,36.8256162,church
 Westlands,Parklands,-1.2630616,36.8106288,a6134bd831a0effbd169718d6c4da0b67cd5fe03,ACK Diocese of Nairobi Bishop's Office,-1.2591758999999998,36.794826799999996,church
