,constituency,ward,clat,clon,place_id,place_name,place_lat,place_long,place_type
0, Kamukunji,Pumwani,-1.2797575,36.8442693,1929856e958e5be0eb59a3709706494ac2d7e829,Hotel Fairmont The Norfolk,-1.278375,36.8163346,restaurant
1, Kamukunji,Pumwani,-1.2797575,36.8442693,e4c45d55952104d539d3bc2e57ef31ba53dbc86e,Sentrim Hotels and Lodges,-1.2833955,36.8234749,restaurant
2, Kamukunji,Pumwani,-1.2797575,36.8442693,51963aae8ac75e278af862dec52dcffadb5bf3d1,Nairobi Serena Hotel,-1.2870297,36.8145232,restaurant
3, Kamukunji,Pumwani,-1.2797575,36.8442693,9721fd28dfb2599d70dee6a28fa887bfe2d1ce57,Hotel Metro,-1.28291,36.8176921,restaurant
4, Kamukunji,Pumwani,-1.2797575,36.8442693,5624dd89edc8ee3d3e1c3decd7ad02fcd88157be,Ambassadeur Hotel,-1.2853437,36.8260786,restaurant
5, Kamukunji,Pumwani,-1.2797575,36.8442693,6e1330bf17c69b4380ecb461c6850ae43a095d4f,Cloud Hotel & Suites,-1.2580078,36.8185433,restaurant
6, Kamukunji,Pumwani,-1.2797575,36.8442693,58e6602dba8cebe72c2af561ee106fa8ab2f2039,Hotel Emerald,-1.2643511,36.8038573,restaurant
7, Kamukunji,Pumwani,-1.2797575,36.8442693,fb33d0353e1baa28c427570d2a1919fcddeb6549,Fish & Chips,-1.2816976,36.8203591,restaurant
8, Kamukunji,Pumwani,-1.2797575,36.8442693,0e6977f5c48884d357571fdba6aa479aac5529dd,Java-capital centre,-1.316712,36.833977,restaurant
9, Kamukunji,Pumwani,-1.2797575,36.8442693,c42ff3493cb006eea8f8269fba3c2fe79631b369,Hadassah Hotel,-1.2946283,36.8058899,restaurant
10, Kamukunji,Pumwani,-1.2797575,36.8442693,b522a0e97ccde87dea1bf2f922e59156258da2a0,dusitD2 nairobi,-1.2697508,36.8037479,restaurant
11, Kamukunji,Pumwani,-1.2797575,36.8442693,319c3670bfa49468c6dd713ba45d92aa6ccd8d3d,Dolce VIP Lounge,-1.2833396,36.8183789,restaurant
12, Kamukunji,Pumwani,-1.2797575,36.8442693,ca4da416c307081690556d5241b56638cb23c2cf,Kilele Restaurant,-1.2823858,36.8149066,restaurant
13, Kamukunji,Pumwani,-1.2797575,36.8442693,b1f1e05a84932f42a4119830df1be9ce450fa0f4,Al-Yusra Restaurant CBD,-1.283427,36.82159300000001,restaurant
14, Kamukunji,Pumwani,-1.2797575,36.8442693,4ad877216544b0ed677757b422a23e073085a57d,Thai Chi Restaurant,-1.2841488,36.8229228,restaurant
15, Kamukunji,Pumwani,-1.2797575,36.8442693,e512bb1c2b41d48618c70c5cd1af61ff1159fb59,Cool Breeze Gardens,-1.2616505,36.8421134,restaurant
16, Kamukunji,Pumwani,-1.2797575,36.8442693,b8ee3cec599b4ce5d758aa5650c88e8c6301c353,Anghiti Restaurant,-1.2880541,36.8259839,restaurant
17, Kamukunji,Pumwani,-1.2797575,36.8442693,fe00eb4280b9bf3972ae097a3d11468a3e40acbb,Neochicks Poultry Limited,-1.284861,36.823911,restaurant
18, Kamukunji,Pumwani,-1.2797575,36.8442693,c3afaebcd2cbbfcb15e57f4bdc95be5ac397b312,Landmawe Bar and Restaurant,-1.289261,36.83751,restaurant
19, Kamukunji,Pumwani,-1.2797575,36.8442693,f02f4a59a9a173842a152492e15227c5b3a54c02,Scratch Bar,-1.2841204,36.8242809,restaurant
20, Kamukunji,Pumwani,-1.2797575,36.8442693,2d99aab2f0716c97a2d2a0b958899d419a2cc29f,Kula Korner Parklands,-1.2735957,36.82298,restaurant
21, Kamukunji,Pumwani,-1.2797575,36.8442693,f5baf64ab7a5a8e9e021de8f9b4dd97748766b6e,The Dancing Spoon Restaurant And Wine Bar,-1.28549,36.82279829999999,restaurant
22, Kamukunji,Pumwani,-1.2797575,36.8442693,55df4382d74a2c935e5fb9b4fe1594065fe9aa49,Kilimanjaro Food Court,-1.279041,36.850447,restaurant
23, Kamukunji,Pumwani,-1.2797575,36.8442693,0da146d0551d6960ad618099a27a3e61ae484d99,Salt Club And Restaurant,-1.2866793,36.82785529999999,restaurant
24, Kamukunji,Pumwani,-1.2797575,36.8442693,06f79d821bb4a10067d73590073dd0b00e6f180a,Sizzlin Grills,-1.2863119,36.82610779999999,restaurant
25, Kamukunji,Pumwani,-1.2797575,36.8442693,5cdb83ec55aa58fba6f07b2a70d523fd805e7a5c,Mocca Lounge & Bistro,-1.283231,36.818327,restaurant
26, Kamukunji,Pumwani,-1.2797575,36.8442693,0a9750d1e7868ffb4e11a479f4fd901b661ad0d9,A A Mithaiwalla,-1.267242,36.838047,restaurant
27, Kamukunji,Pumwani,-1.2797575,36.8442693,5fa381b4c0a49d70459555677a099986de0532c8,Noma cafe,-1.285082,36.818815,restaurant
28, Kamukunji,Pumwani,-1.2797575,36.8442693,952f4fa31be7af5cfdc157a608c8a59657bc59c8,Fiesta Restaurant,-1.2845669,36.8188719,restaurant
29, Kamukunji,Pumwani,-1.2797575,36.8442693,445a82a5ce464dc18b52177d282b386e71110514,Vogue Cafe',-1.2726737,36.8138399,restaurant
30, Kamukunji,Pumwani,-1.2797575,36.8442693,5bfaac2b35a072777d0fe406278e55cf78eca961,Bobos Bistro,-1.2835125,36.8218587,restaurant
31, Kamukunji,Pumwani,-1.2797575,36.8442693,a455fb77d8de0af05001939510b81dc61df37858,African Dishes-Nairobi,-1.2826298,36.8324938,restaurant
32, Kamukunji,Pumwani,-1.2797575,36.8442693,e893603e46f35dfe7b0517c091cbae59fd7bf02f,Oilibya Lusaka Road,-1.296962,36.83846700000001,restaurant
33, Kamukunji,Pumwani,-1.2797575,36.8442693,86129b3a145fb50ddc49bf11354137a967d8f0be,Ankara Food Court,-1.2862178,36.821688,restaurant
34, Kamukunji,Pumwani,-1.2797575,36.8442693,e6208e2a539748e95ffb84156f705306f2471736,Chkula Kizuri,-1.2866702,36.8269707,restaurant
35, Kamukunji,Pumwani,-1.2797575,36.8442693,922e7ffaba04e99385f722927eeef41c5ecc57e3,Eateries Restaurant Ltd,-1.28698,36.826046,restaurant
36, Kamukunji,Pumwani,-1.2797575,36.8442693,4595a849dcf17c1b87aefe7dc3e993b207857f34,Kilimanjaro Food Court,-1.2789448,36.85078120000001,restaurant
37, Kamukunji,Pumwani,-1.2797575,36.8442693,7fc90dfd55c533b3398a85a9bb073ffdeb7243fc,Dovey fry's,-1.2828858,36.831794,restaurant
38, Kamukunji,Pumwani,-1.2797575,36.8442693,3fc5245cdf97c7b53a1efa98022251ed7a5f7ac3,Bakers Inn-Salama,-1.28444,36.830619,restaurant
