,constituency,ward,clat,clon,place_id,place_name,place_lat,place_long,place_type
0, Embakasi Central,Komarok,-1.26725495,36.90524096,27200ae250cacdf0843d0082dc56f1292188e520,Assistant Chief Camp Mowlem,-1.2635293,36.9033514,police
1, Embakasi Central,Komarok,-1.26725495,36.90524096,260b5d6acb698df31256a3b936480056b2138575,Kwa Maji Police Post,-1.269083,36.8978848,police
2, Embakasi Central,Komarok,-1.26725495,36.90524096,c0ab062eb4ab52ce4d35ba7cf52bff19da05665a,MOWREM POLICE POST,-1.2572225,36.900913,police
3, Embakasi Central,Komarok,-1.26725495,36.90524096,4e157d42cbcb7e15ef9b988135f5d22c476ef431,Administration Police Post,-1.2713244,36.9185498,police
4, Embakasi Central,Komarok,-1.26725495,36.90524096,6a6e116f17506778c98731f0e6eba7d15af716f7,Umoja Administration Police Post,-1.2794817,36.8964028,police
5, Embakasi Central,Komarok,-1.26725495,36.90524096,e118116bf8784004888adc1a2169d0c49f92fff0,Kinyago Police Station,-1.2557241,36.893556,police
6, Embakasi Central,Komarok,-1.26725495,36.90524096,3e06ba240b02b024a060bd04bcf79e0f0f3d662d,Dandora Police Post,-1.2558642,36.8932522,police
7, Embakasi Central,Komarok,-1.26725495,36.90524096,bd8203c02796d4f7ba96c3b896df8e3addf3472e,Dandora police station,-1.2550018,36.89323249999999,police
8, Embakasi Central,Komarok,-1.26725495,36.90524096,caf3bdbd429721115584b165465681ce1f2cba3d,Kariobangi south police station,-1.267818,36.8850678,police
9, Embakasi Central,Komarok,-1.26725495,36.90524096,c100715e06ae292efc9ef42d62c2b192a724459f,Kayole Police Station,-1.2644156,36.92601619999999,police
10, Embakasi Central,Komarok,-1.26725495,36.90524096,ba6b89eaec75360883781a545b227d9b7c7de539,KWA MBAO Police Post,-1.2616544,36.8848509,police
11, Embakasi Central,Komarok,-1.26725495,36.90524096,45b2a7db4e2e88c165ad517e3e4ce238f2adeb37,Soweto Police Post,-1.2873218,36.9124887,police
12, Embakasi Central,Komarok,-1.26725495,36.90524096,9add44206bb9b7688e4103e33777ac4176cb087c,Administration Police Dandora Phase 3,-1.2458295,36.90588849999999,police
13, Embakasi Central,Komarok,-1.26725495,36.90524096,b6fab7353f3bee83783acda1e5a5e3800b57844c,Umoja 1 Police Patrol post,-1.280799,36.8865642,police
14, Embakasi Central,Komarok,-1.26725495,36.90524096,3dc988924267890f47a85f4b61c7fa496811d584,Korogocho Police Station,-1.2465907,36.89105350000001,police
15, Embakasi Central,Komarok,-1.26725495,36.90524096,18c9915af120b0a7b031c1dae5b144b21f6bd8a9,BuruBuru Police Station,-1.2794931,36.8785254,police
16, Embakasi Central,Komarok,-1.26725495,36.90524096,4fb26345eed07abbc0c589a46b6c3964f3fbe359,AP Camp Dandora,-1.2430313,36.9136521,police
17, Embakasi Central,Komarok,-1.26725495,36.90524096,e3d8d00b6436097dddd90f671821ebe7e0054c4c,Tena Police Post,-1.2885761,36.89054019999999,police
18, Embakasi Central,Komarok,-1.26725495,36.90524096,a071f48cab35bfef862cf35af6e662d965087301,Kariobangi North Police Station,-1.2536831,36.88102609999999,police
19, Embakasi Central,Komarok,-1.26725495,36.90524096,aaba6c8307005aba129d39e940b2d08839a1f212,Soweto Police Station,-1.2941953,36.9176298,police
