,constituency,ward,clat,clon,place_id,place_name,place_lat,place_long,place_type
0, Embakasi North,Dandora Area 3,-1.2484935,36.89734979999999,e12d9b3a78dd240e06affc849ad4c043a2d08434,Naivas Supermarkets,-1.2697235,36.9130754,supermarket
1, Embakasi North,Dandora Area 3,-1.2484935,36.89734979999999,b49ec2b0d22397829d7f07fb680867e74567a668,Co-op Kwa Jirani Bera Supermarket,-1.2425,36.9073,supermarket
2, Embakasi North,Dandora Area 3,-1.2484935,36.89734979999999,5e6db9b537ad329c2407e0376ad1b2f89d24e82a,Naivas Supermarket - Komarock,-1.2684944,36.9084173,supermarket
3, Embakasi North,Dandora Area 3,-1.2484935,36.89734979999999,b96d138272ee3d1ec60c12e9738dd6e9695fba0f,Naivas Mountain mall,-1.2326904,36.8736154,supermarket
4, Embakasi North,Dandora Area 3,-1.2484935,36.89734979999999,ca6d3fc04183b979e16c3463919428879f35653b,Liquor City Limited,-1.219877,36.889034,supermarket
5, Embakasi North,Dandora Area 3,-1.2484935,36.89734979999999,797d88321d064cb859f164b55003d4ac5740c1fa,Jossics Supermarket,-1.2763486,36.9088271,supermarket
6, Embakasi North,Dandora Area 3,-1.2484935,36.89734979999999,cb3669a104b0fe63208ed56072fa836901a46c80,Njonde Supermarket,-1.2531937,36.8670914,supermarket
7, Embakasi North,Dandora Area 3,-1.2484935,36.89734979999999,874a2a9fe9645d40c5017316342bd8f120f2a488,Powerstar Supermarket Kasarani,-1.2175647,36.89678500000001,supermarket
8, Embakasi North,Dandora Area 3,-1.2484935,36.89734979999999,fed13efd87acb2b745897e9d69b6d8c3d077ea9c,Stewel Super Market,-1.2796694,36.8977802,supermarket
9, Embakasi North,Dandora Area 3,-1.2484935,36.89734979999999,f7f105f60677d8052db7eb8092dc012db847bc81,Greenmart Supermarket,-1.276119,36.9137809,supermarket
10, Embakasi North,Dandora Area 3,-1.2484935,36.89734979999999,e0b0187eb491fb16978b3431f67f11fe7560fea4,Nakumatt Supermarket Ltd,-1.2809934,36.905812,supermarket
11, Embakasi North,Dandora Area 3,-1.2484935,36.89734979999999,fe662313912ca674846145e0ce4074ebbd288a35,Sowematt Supermarket,-1.2810765,36.9147622,supermarket
12, Embakasi North,Dandora Area 3,-1.2484935,36.89734979999999,cf3dd9e4f934846dc7a1aee0dfdb1c6848be5b85,Airtel Money Agent-Cleanshelf Supermarket Limited,-1.210542,36.8976626,supermarket
13, Embakasi North,Dandora Area 3,-1.2484935,36.89734979999999,2a242865f82920a75c6264b5e03b5fceccefea72,Patmac Enterprises,-1.2867774,36.889349,supermarket
14, Embakasi North,Dandora Area 3,-1.2484935,36.89734979999999,bad9e504d33db09b77f66d0b3d6ade20190a276e,Jeska Supermarket,-1.2877354,36.8914605,supermarket
15, Embakasi North,Dandora Area 3,-1.2484935,36.89734979999999,52665fc527b079de189ffc9c60475ab1d02236dc,Tuskys Buruburu Supermarket,-1.2871643,36.8808933,supermarket
16, Embakasi North,Dandora Area 3,-1.2484935,36.89734979999999,679e3be1edfa7b7aff341162c952489285a518e3,Naivas Supermarket - Kasarani,-1.2187615,36.8959174,supermarket
17, Embakasi North,Dandora Area 3,-1.2484935,36.89734979999999,4f797c9132542c1ac031ef39fa452c86691d76a2,Naivas Supermarket - Ruaraka,-1.2477401,36.8725955,supermarket
18, Embakasi North,Dandora Area 3,-1.2484935,36.89734979999999,b7aad7d058d27ea4eee6aeb5760ee8b4737abd43,Canaan supermarket,-1.2545674,36.8927979,supermarket
19, Embakasi North,Dandora Area 3,-1.2484935,36.89734979999999,cc414db2c5a45bd6f212950443eb21916d4d56ad,Mweru Supermarket,-1.2547158,36.8929649,supermarket
