,constituency,ward,clat,clon,place_id,place_name,place_lat,place_long,place_type
0, Dagoretti South,Riruta,-1.2917037,36.7346929,7c5d034c8a5f43afd5764c051ddfbd0c692930ed,Gallo Sachs Wine & Spirit,-1.287628,36.762308,liquor_store
1, Dagoretti South,Riruta,-1.2917037,36.7346929,7a9bef5a87805ae08db8c578ce5e04fe5f272aeb,Chandarana Foodplus Supermarket (Lavington Branch),-1.2799422,36.7707551,liquor_store
2, Dagoretti South,Riruta,-1.2917037,36.7346929,80861a0c58fdc6b182119e20c302a9ddfa0202e7,The Well - Wine Masters,-1.3040828,36.77104490000001,liquor_store
3, Dagoretti South,Riruta,-1.2917037,36.7346929,df2060715b746c7e1eed4c222679916ac3fff499,One Glass Wines & Spirits,-1.2919888,36.7350978,liquor_store
4, Dagoretti South,Riruta,-1.2917037,36.7346929,6f7194db65b81714e36909f74855604e7273c284,Freedom Wines & Spirits,-1.2908492,36.7399323,liquor_store
5, Dagoretti South,Riruta,-1.2917037,36.7346929,4db4e7b6cc207eb5b420509c64035e04a80d0c87,Nectar Wines & Spirits,-1.289038,36.7414821,liquor_store
6, Dagoretti South,Riruta,-1.2917037,36.7346929,49fc12572156245944daaa7c2683995a48f2f181,B en J Wines & Spirits,-1.2859002,36.73984290000001,liquor_store
7, Dagoretti South,Riruta,-1.2917037,36.7346929,41f692838739df287ac66764b74c0daaef282a31,Natma Wines And Spirits,-1.2845163,36.7376341,liquor_store
8, Dagoretti South,Riruta,-1.2917037,36.7346929,fb3d69fc5a0e67e8a251baccc9912e9cf133cc9e,A'viva Liqour Store,-1.2857417,36.7400533,liquor_store
9, Dagoretti South,Riruta,-1.2917037,36.7346929,232f3bee6fd3f800087fe81b8de43114406b26e2,A'viva liquor wholesaler,-1.2875596,36.7420194,liquor_store
10, Dagoretti South,Riruta,-1.2917037,36.7346929,ecef8beb5057a3d4427233db1e8783d459e2daf0,Gatigu Enterprises,-1.2859627,36.7408648,liquor_store
11, Dagoretti South,Riruta,-1.2917037,36.7346929,d4eef8eb628a0a02e97f172bffd70063508444e3,Ponny's Raha Wines & Spirits,-1.285898,36.7410049,liquor_store
12, Dagoretti South,Riruta,-1.2917037,36.7346929,329e2c4fd362136feec00bc5d7a960da73f0e81d,Kings Choice Wines,-1.2865883,36.74167010000001,liquor_store
13, Dagoretti South,Riruta,-1.2917037,36.7346929,ae823dd0a1b51a43b35a0f8ffa44dafe8f7f32e5,Members Wines & Spirits,-1.2850893,36.72824990000001,liquor_store
14, Dagoretti South,Riruta,-1.2917037,36.7346929,f6f164c2dbe59468848f8a64d19b87f507ae0bb5,Master Wines & Spirits,-1.2895865,36.7444157,liquor_store
15, Dagoretti South,Riruta,-1.2917037,36.7346929,18b671d341a30b5672d5b6f8b6814ba0789da2c6,Penibra Wines & Spirit,-1.2840419,36.7283389,liquor_store
16, Dagoretti South,Riruta,-1.2917037,36.7346929,58fb389270a462c330ddb96bb108c6345013cb53,Olive Wines And Spirits,-1.2867271,36.7436111,liquor_store
17, Dagoretti South,Riruta,-1.2917037,36.7346929,7f6689e4e650936ea349fde4967d0a40cdf907a2,A'viva Liquor Wholesaler,-1.2885569,36.744643,liquor_store
18, Dagoretti South,Riruta,-1.2917037,36.7346929,27b910a1c7e305fdb4da9e4c277fc262b5cdd0ee,Sophiq Bar Wines & Spirits,-1.2903955,36.7452895,liquor_store
19, Dagoretti South,Riruta,-1.2917037,36.7346929,559c367bebd5221bc82037257c785978aa82581e,Kifaru Wines & Spirits Wholesalers,-1.2903955,36.7452895,liquor_store
20, Dagoretti South,Riruta,-1.2917037,36.7346929,ec52ef4e1f92428f877c314691ab12f6a142b50d,Omofia Stores Suppliers Of Wines & Spirits,-1.2884104,36.7448688,liquor_store
21, Dagoretti South,Riruta,-1.2917037,36.7346929,f973ef6e0c34714880df4605102aabd0799924c0,Migingo Place,-1.2851162,36.7443396,liquor_store
22, Dagoretti South,Riruta,-1.2917037,36.7346929,d5419c298d7a74216c1460ef62cf003b184dc653,Waka Wine & Spirits,-1.3030423,36.7378661,liquor_store
23, Dagoretti South,Riruta,-1.2917037,36.7346929,e1f5099582d87bdf796245c9f49ebccfad3fe5cb,Wisdom Wine Agencies,-1.2857276,36.7450578,liquor_store
24, Dagoretti South,Riruta,-1.2917037,36.7346929,63c4e96e3c6f8aa2f823eefdb449a9ba864110fe,Cared Liquers,-1.2853636,36.7453197,liquor_store
25, Dagoretti South,Riruta,-1.2917037,36.7346929,2ea1df2991b8fcb571e6b411d28a0d2966c113b3,Mukaro Wines & Spirits,-1.291694,36.7472052,liquor_store
26, Dagoretti South,Riruta,-1.2917037,36.7346929,a80905c82f533dd73092a2e8fb99844c929e9735,Cortex Wines And Spirits,-1.2919583,36.7481652,liquor_store
27, Dagoretti South,Riruta,-1.2917037,36.7346929,9af3787278b949fb58cc12f8e26ecd31b528fa1b,Double Tot Wines & Spirits,-1.2919583,36.7481652,liquor_store
28, Dagoretti South,Riruta,-1.2917037,36.7346929,6e659fe94eaf14ef3e7fcd1f64311523d3ea28c4,Asa Wines And Spirit,-1.279523,36.72846070000001,liquor_store
29, Dagoretti South,Riruta,-1.2917037,36.7346929,4f859b3d0d6a2b4e5c69615c75964df343846d0d,Joy Wines And Spirits,-1.3035889,36.7419709,liquor_store
30, Dagoretti South,Riruta,-1.2917037,36.7346929,20c15333ad25d215d726a6966c69b0d21ad30c44,Jaka Wines & Spirits,-1.3053343,36.7377522,liquor_store
31, Dagoretti South,Riruta,-1.2917037,36.7346929,3bce313a10f7dd605f2d1d52ed450d35034cbe3c,K - Wines & Spirits,-1.3053245,36.73782660000001,liquor_store
32, Dagoretti South,Riruta,-1.2917037,36.7346929,4b25df6aa55fe70d854db2174a368a9c72054f08,WA Rispers Wines & Spirits,-1.2878813,36.7486714,liquor_store
33, Dagoretti South,Riruta,-1.2917037,36.7346929,65bc64890e04c2307c7478d96f88df41a2e47897,Vegas Wines & Spirits,-1.2896586,36.75001820000001,liquor_store
34, Dagoretti South,Riruta,-1.2917037,36.7346929,b66a4ecde8c58f92b3cf462c9a6bc5ea96819bb3,Mwananchi Wines & Spirits,-1.287848,36.7497289,liquor_store
35, Dagoretti South,Riruta,-1.2917037,36.7346929,a59739e52e0d9914e7a7ede687919421d1a5878b,Makutano Wines & Spirits,-1.2896239,36.7501635,liquor_store
36, Dagoretti South,Riruta,-1.2917037,36.7346929,0ab5b13d483dbbe0fd6e3dfda85f02d6ed022d38,Chariot Wines And Spirits,-1.2877354,36.75079539999999,liquor_store
37, Dagoretti South,Riruta,-1.2917037,36.7346929,6bdd370079eaaab7726bb8914baf77d8b8a85028,Liquor Mart Wines And Spirits,-1.288695,36.7524889,liquor_store
38, Dagoretti South,Riruta,-1.2917037,36.7346929,e02e9d2713b3c1f1f01f661b76295e2fc50562f0,Thomlint Wines & Spirits,-1.2874336,36.7531028,liquor_store
39, Dagoretti South,Riruta,-1.2917037,36.7346929,f247ce057acc5490a71f18ca033f569dd245609f,Congo Wines & Spirits,-1.285363,36.7531715,liquor_store
